30, 0.33417721518987326
40, 0.3974683544303796
50, 0.42531645569620247
60, 0.43037974683544306
70, 0.4075949367088607
80, 0.410126582278481
90, 0.43544303797468337
100, 0.4506329113924051
110, 0.4531645569620253
120, 0.4835443037974684
130, 0.45569620253164567
150, 0.4810126582278481
170, 0.4607594936708857
190, 0.46835443037974667
210, 0.4658227848101266
230, 0.4531645569620252
250, 0.4531645569620253
270, 0.4708860759493672
290, 0.4430379746835443
310, 0.4531645569620251
330, 0.4759493670886075
350, 0.4481012658227846
370, 0.4759493670886075
390, 0.46582278481012646
410, 0.47088607594936704
430, 0.4202531645569617
450, 0.46835443037974683
470, 0.46835443037974683
490, 0.4582278481012656
510, 0.4759493670886074
530, 0.46075949367088603
550, 0.4759493670886075
570, 0.4430379746835444
590, 0.44810126582278453
610, 0.4886075949367088
630, 0.4835443037974683
