1, 0.2474747474747475
2, 0.2828282828282828
3, 0.2828282828282828
4, 0.41919191919191917
5, 0.4595959595959596
6, 0.40404040404040403
7, 0.4292929292929293
8, 0.4292929292929293
9, 0.48484848484848486
10, 0.4494949494949495
11, 0.41919191919191917
12, 0.5303030303030303
13, 0.5404040404040404
14, 0.5606060606060606
15, 0.5404040404040404
16, 0.5303030303030303
17, 0.51010101010101
18, 0.5252525252525253
19, 0.51010101010101
20, 0.5202020202020202
21, 0.4898989898989899
22, 0.5404040404040404
23, 0.5353535353535354
24, 0.5454545454545454
25, 0.5202020202020202
26, 0.5303030303030303
27, 0.5606060606060606
28, 0.5252525252525253
29, 0.5606060606060606
30, 0.5656565656565656
31, 0.5151515151515151
32, 0.5353535353535354
33, 0.5353535353535354
34, 0.5757575757575758
35, 0.5707070707070707
36, 0.5151515151515151
37, 0.5303030303030303
38, 0.5454545454545454
39, 0.51010101010101
40, 0.5505050505050505
41, 0.5555555555555556
42, 0.5303030303030303
43, 0.5
44, 0.5303030303030303
45, 0.5454545454545454
46, 0.5404040404040404
47, 0.5707070707070707
48, 0.5252525252525253
49, 0.5555555555555556
50, 0.5454545454545454
51, 0.5555555555555556
52, 0.5353535353535354
53, 0.5353535353535354
54, 0.5656565656565656
55, 0.5555555555555556
56, 0.5606060606060606
57, 0.5454545454545454
58, 0.5404040404040404
59, 0.5404040404040404
60, 0.5252525252525253
61, 0.5454545454545454
62, 0.5202020202020202
63, 0.5303030303030303
64, 0.5404040404040404
65, 0.5303030303030303
66, 0.5505050505050505
67, 0.5454545454545454
68, 0.5505050505050505
69, 0.5202020202020202
70, 0.5757575757575758
71, 0.5404040404040404
72, 0.5404040404040404
73, 0.4898989898989899
74, 0.5454545454545454
75, 0.5202020202020202
76, 0.5454545454545454
77, 0.5202020202020202
78, 0.5555555555555556
79, 0.5606060606060606
80, 0.5303030303030303
81, 0.5202020202020202
82, 0.5303030303030303
83, 0.5202020202020202
84, 0.5404040404040404
85, 0.5303030303030303
86, 0.5454545454545454
87, 0.5
88, 0.494949494949495
89, 0.5252525252525253
90, 0.5606060606060606
91, 0.5
92, 0.5151515151515151
93, 0.5151515151515151
94, 0.51010101010101
95, 0.5404040404040404
96, 0.5202020202020202
97, 0.5404040404040404
98, 0.5303030303030303
